season,event_main_group,event_code,event_label,category,gender,rank,athlete,nationality,age_group,total_time
Season 8,2025 Cape Town,HD_LR3MS4JIC31,HYROX DOUBLES,HYROX DOUBLES,M,85,"Benjamin Deeb, Rob Pearce",,40-44,01:10:46
Season 8,2025 Cape Town,HD_LR3MS4JIC31,HYROX DOUBLES,HYROX DOUBLES,M,86,"Tyron Sussman, Justin Sher",,25-29,01:10:47
Season 8,2025 Cape Town,HD_LR3MS4JIC31,HYROX DOUBLES,HYROX DOUBLES,M,87,"Ugo Louw, Marc Jevon",,25-29,01:10:47
Season 8,2025 Cape Town,HD_LR3MS4JIC31,HYROX DOUBLES,HYROX DOUBLES,M,88,"Ian Macdonald, Thys Van Niekerk",,45-49,01:10:48
Season 8,2025 Cape Town,HD_LR3MS4JIC31,HYROX DOUBLES,HYROX DOUBLES,M,89,"Wade Whitear, Simeon John Geyser",,16-24,01:10:48
Season 8,2025 Cape Town,HD_LR3MS4JIC31,HYROX DOUBLES,HYROX DOUBLES,M,90,"Paul Rowett, Nick Barenblatt",,40-44,01:10:49
Season 8,2025 Cape Town,HD_LR3MS4JIC31,HYROX DOUBLES,HYROX DOUBLES,M,91,"Lourens Boddington, Ian Heyns",,30-34,01:10:54
Season 8,2025 Cape Town,HD_LR3MS4JIC31,HYROX DOUBLES,HYROX DOUBLES,M,92,"Joe Van Zyl, Francois Moller",,30-34,01:10:55
Season 8,2025 Cape Town,HD_LR3MS4JIC31,HYROX DOUBLES,HYROX DOUBLES,M,93,"Deshen Naidoo, Joshua Jameson",,30-34,01:11:01
Season 8,2025 Cape Town,HD_LR3MS4JIC31,HYROX DOUBLES,HYROX DOUBLES,M,94,"Jason Schwagele, Dean Cohen",,25-29,01:11:08
Season 8,2025 Cape Town,HD_LR3MS4JIC31,HYROX DOUBLES,HYROX DOUBLES,M,95,"Jaden Flagg, Jon Seeliger",,30-34,01:11:17
Season 8,2025 Cape Town,HD_LR3MS4JIC31,HYROX DOUBLES,HYROX DOUBLES,M,96,"Hannes Vorster, Ivan Kunz",,25-29,01:11:25
Season 8,2025 Cape Town,HD_LR3MS4JIC31,HYROX DOUBLES,HYROX DOUBLES,M,97,"Preston Barr, Joshua Thornton",,16-24,01:11:29
Season 8,2025 Cape Town,HD_LR3MS4JIC31,HYROX DOUBLES,HYROX DOUBLES,M,98,"Tiaan De Koker, Jacque Gericke",,30-34,01:11:30
Season 8,2025 Cape Town,HD_LR3MS4JIC31,HYROX DOUBLES,HYROX DOUBLES,M,99,"Jp Rust, Abrie Visagie",,30-34,01:11:32
Season 8,2025 Cape Town,HD_LR3MS4JIC31,HYROX DOUBLES,HYROX DOUBLES,M,100,"Kobus Putter, Iver Aanhuizen",,30-34,01:11:33
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,1,"Sven Wierda, Dave Agterhof",,25-29,01:03:43
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,2,"chandan Rajput, Sahil Sahil",,16-24,01:04:17
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,3,"Tejas Patil, Akshay Siddannavar",,16-24,01:09:52
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,4,"bharat ruhil, Akash Duggal",,30-34,01:12:03
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,5,"Vikram K, Parikshit Barpujari",,30-34,01:13:38
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,6,"Bharat Singh, Dheeraj S",,30-34,01:13:47
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,7,"Vinay Chaudhary, Amitoz Pal Singh",,35-39,01:14:56
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,8,"Victor Ningthoujam, Rajkumar Khelemba Mangang",,25-29,01:15:12
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,9,"Sai Sitaram Valluru, Pratik Lama",,16-24,01:15:20
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,10,"Kartik Ahuja, Upesh Arora",,35-39,01:15:54
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,11,"Ankrish Kapur, Sarvash Kalra",,25-29,01:16:13
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,12,"Sahul Bhatia, Manvendra Singh",,30-34,01:17:08
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,13,"Shivansh Kulhari, Anoop Poonia",,35-39,01:17:29
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,14,"Siddharth Alapati, Himamsu popuri",,35-39,01:17:47
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,15,"Mathew Thomas C, Rajneesh Tyagi",,35-39,01:17:59
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,16,"Saksham Chugh, Supratik Chhaperia",,30-34,01:18:21
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,17,"Sandeep chaudhary, Aman Vachher",,30-34,01:19:09
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,18,"raju kundeti, sriyans tamati",,30-34,01:19:19
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,19,"Pradeep Sharma, Anurag Jakhar",,30-34,01:19:35
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,20,"Sudhanshu Sareen, Himanshu Sareen",,35-39,01:19:39
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,21,"Venkat Rathinam, Abilash Haridass",,35-39,01:19:45
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,22,"Rehaan Engineer, Jehangir Havaldar",,25-29,01:20:19
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,23,"YASHWANT YADAV, Upendra Navhal",,30-34,01:20:53
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,24,"Aditya Contractor, Harsh Langalia",,30-34,01:21:04
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,25,"Vir Malhotra, Kneev Raizada",,25-29,01:21:05
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,26,"Priansh Singh, Aman Puri",,16-24,01:21:05
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,27,"Hemant Singh, Surender Singh",,35-39,01:21:10
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,28,"Mrityunjay Pandey, Karan Vaish",,25-29,01:21:11
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,29,"Sahil Shah, Ankrish Ahuja",,25-29,01:21:41
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,30,"Gaurav Shah, Jayesh Bhutada",,35-39,01:22:50
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,31,"ANUBHAV MITTAL, HARSHIT MARWAH",,35-39,01:23:02
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,32,"SAVAR SETH, IKSHAK MAKKAR",,30-34,01:23:10
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,33,"Sachin Negi, Nadeem Ahmad",,35-39,01:23:37
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,34,"Ankur Teotia, Rahul Teotia",,30-34,01:24:09
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,35,"VIKASH PATEL, SHREYANS KADAM",,30-34,01:24:11
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,36,"Bryan Huijzers, Bas Reijns",,16-24,01:24:58
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,37,"Vivek John, Dev Chavan",,45-49,01:25:03
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,38,"Vikrant Avhad, Dr.Dhananjay Duberkar",,45-49,01:25:19
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,39,"Ansuman Roy, Varun Kapoor",,30-34,01:26:52
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,40,"PRIYAM BANSAL, ARPIT GOEL",,30-34,01:26:55
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,41,"Parteek Thakur, Reshiv Nayar",,30-34,01:26:59
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,42,"Mohit Desai, Amit Bhagat",,40-44,01:27:00
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,43,"MANAN SHAH, DISHANK VEKARIYA",,35-39,01:27:00
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,44,"Keisham Surdaneth, Irengbam Phalguni Meitei",,25-29,01:27:01
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,45,"Chirag Pilkhwal, Sreeraj Bhattacharya",,30-34,01:27:06
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,46,"YASH PATEL, BHAVESH PRAJAPATI",,35-39,01:27:07
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,47,"Rohan Khandelwal, Gaurav Verma",,45-49,01:27:30
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,48,"Rohit Dahiya, Manoj Khatana",,35-39,01:27:42
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,49,"Piyush Choudhary, Aditya Jayani",,30-34,01:28:07
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,50,"Sunny Joon, Aviral Singhal",,30-34,01:28:12
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,51,"AMIT KUMAR, NAVEEN KUMAR",,35-39,01:28:22
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,52,"Nishant suri, Mauryan suri",,30-34,01:28:50
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,53,"Manjot Singh, Siddharth Narula",,35-39,01:28:53
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,54,"Aman Nandrajog, Kabir Uppal",,35-39,01:29:26
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,55,"Utsav Panchal, Pranav Sharma",,25-29,01:29:29
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,56,"Gunjan Mehta, Pawan Polke",,35-39,01:29:37
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,57,"Vinod Kumar, Harshit Royal",,30-34,01:29:38
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,58,"MOHAMMED KAIF HARIS, SREEJITH S",,16-24,01:29:59
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,59,"RUPESH TANWAR, SURINDER KUMAR",,35-39,01:30:02
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,60,"VIKAS GUPTA, Manish Panicker",,50-54,01:30:09
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,61,"Ujjaval Agarwal, Namit Maheshwari",,30-34,01:30:16
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,62,"Varun Arora, Vansh Bansal",,25-29,01:30:47
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,63,"Shaunak Batra, Arjun Dharwal",,16-24,01:30:51
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,64,"Sachin Lohar, Udaykiran Mavinakere",,25-29,01:30:53
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,65,"Abhik Basu, Gagandeep Singh",,30-34,01:30:56
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,66,"Nishant Gupta, Pradeep Tayal",,35-39,01:31:05
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,67,"Prateek Kushwah, Lucky Koiya",,30-34,01:31:11
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,68,"Ayaan Siraj, Abdul Hannan Siraj",,16-24,01:31:15
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,69,"RAMAN GAUBA, DHUSYANT DIMANIA",,40-44,01:31:29
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,70,"Arun Kumar, Ramji Yagnashankar",,30-34,01:32:00
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,71,"Anish Bhandari, Kaustubh Banait",,30-34,01:32:19
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,72,"Karan Beri, Rohit Jindal",,35-39,01:32:20
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,73,"aseem gupta, zahn mucadum",,16-24,01:32:20
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,74,"Shekhar Gupta, Sushant Handa",,25-29,01:32:27
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,75,"Garv Agarwal, Palash Modi",,16-24,01:33:02
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,76,"Anuj Garg, Himanshu Ratnoo",,35-39,01:33:05
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,77,"Sriram Nunna, vikas prakash",,25-29,01:33:13
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,78,"Vishnu S Menon, Varun S Menon",,25-29,01:33:16
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,79,"Prakhar Tayal, Surya Prakash",,16-24,01:33:21
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,80,"Sagar Sehgal, Akshay Ved",,30-34,01:33:32
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,81,"Akshay Dubey, Shishir Jha",,30-34,01:33:33
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,82,"Monnappa Bayavanda, Shyam Sunder",,40-44,01:33:36
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,83,"Sulabh Nayyar, Saksham Sabharwal",,30-34,01:33:47
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,84,"Parth Anand, DHRUV SHARMA",,30-34,01:33:53
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,85,"Kamal rajesh Patel, Parth Patel",,30-34,01:33:57
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,86,"Nikhil Singhvi, Vinayak Bhandari",,35-39,01:33:59
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,87,"Harmeet Chopra, Nikhil Srivastava",,40-44,01:34:01
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,88,"Aniket Sheth, Aditya Biyani",,35-39,01:34:30
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,89,"Achal Mehta, Rahul Chhabria",,30-34,01:35:16
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,90,"Dhruv Mathur, Agam Gupta",,30-34,01:35:31
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,91,"Jatin Suri, Sumit Dhanania",,25-29,01:35:51
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,92,"ABIN AMBROSE, MUHAMMED JASIM",,25-29,01:35:52
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,93,"Rohit Arora, Mohit Jain",,45-49,01:36:10
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,94,"Hamid Ahmed, Rohit Pathak",,45-49,01:36:11
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,95,"Sandeep Deshpande, Vineet Singh",,35-39,01:36:39
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,96,"Antonio Cardozo, Anurag Das",,16-24,01:36:46
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,97,"Anshuman Das, Akarsh Shekhar",,35-39,01:36:47
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,98,"Kamal Dev, Kapil Dev",,35-39,01:37:00
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,99,"Aksshat Goel, Saahil Gupta",,25-29,01:37:28
Season 8,2025 Delhi,HD_LR3MS4JIC59,HYROX DOUBLES,HYROX DOUBLES,M,100,"Sumit Kumar, Alankrit Sharma",,35-39,01:37:28
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,1,"Josh Loose, Ryan Loose",,25-29,00:56:14
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,2,"Alan Flood, Keith Mccarron",,30-34,00:56:59
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,3,"Jack Vaysset, Shaun Cerneka",,25-29,00:57:16
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,4,"Dylan Blackburn, Oscar Bell",,25-29,00:57:23
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,5,"Daniel O’Driscoll, Eoghan Deasy",,25-29,00:57:32
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,6,"Mikey Mcwilliams, Colm Mclaren",,25-29,00:57:59
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,7,"Caden Penniket, Jaiden Fountain",,16-24,00:58:09
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,8,"Kyle Watkinson, Liam Mcmanus",,30-34,00:58:45
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,9,"Philippe Briend, James Ferguson",,30-34,00:58:55
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,10,"Jeff Marek, Keyi Li",,25-29,00:59:18
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,11,"Tyson Irlam, Nick Carter",,30-34,00:59:25
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,12,"Cian Gleeson, Michael Croke",,25-29,00:59:42
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,13,"Isaac Osmond, Dante Steffan",,25-29,00:59:48
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,14,"Dylan Conway, Andrew Papadopoulos",,30-34,01:00:14
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,15,"Kai Kellert, Ned Dwyer",,16-24,01:00:16
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,16,"Cameron Simpson, Luka Kalic",,30-34,01:00:33
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,17,"Andrew Dangerfield, Markus Spiteri",,35-39,01:00:34
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,18,"Sam Nicholson, Ben Soar",,30-34,01:00:42
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,19,"Daniel Tilley, Jake Michael",,35-39,01:00:55
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,20,"Jarad Cattermole, Reid Kuller",,30-34,01:01:00
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,21,"Adam Batt, Yanique Michaels",,25-29,01:01:16
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,22,"Levi Grace, Terewa Tamihana",,25-29,01:01:25
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,23,"Niall Burke, Darren Durkan",,30-34,01:01:41
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,24,"James Cannuli, Cameron Khan",,16-24,01:01:45
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,25,"Craig Scholten, Matt Nissen",,40-44,01:01:47
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,26,"Callum Hart, Tom Giles",,40-44,01:02:00
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,27,"Jimmy Huynh, Jason Dang",,16-24,01:02:03
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,28,"Tom Jackson, Lewis Davies",,25-29,01:02:19
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,29,"Ricky Kalisz, Murray Gregson",,40-44,01:02:22
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,30,"Daniel Bosley, Ryan Roberts",,35-39,01:02:38
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,31,"Micheal O Doherty, John Cronin",,25-29,01:02:42
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,32,"Jonathan Schroeder, Ben Kittlety",,30-34,01:02:43
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,33,"Matthew Milne, Lukas Centrella",,30-34,01:02:43
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,34,"Jack Maher, Jake Brooker",,16-24,01:02:57
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,35,"Dylan Penniket, Lucas Wood",,16-24,01:02:57
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,36,"Dylan Ralli, Liua Polata",,16-24,01:03:14
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,37,"Daniel Wood, Luke Mccluskey",,30-34,01:03:18
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,38,"Zach Blanch, Jerry Lowe",,25-29,01:03:18
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,39,"Jyren Doria, Jackson Wadwell",,25-29,01:03:22
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,40,"Kealan Reid, Joe Scullion",,30-34,01:03:24
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,41,"Daniel Keegan, Geoff Howison",,35-39,01:03:27
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,42,"Hugh Fitzgerald, Mitchell Scott",,25-29,01:03:33
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,43,"Luc Doyle, Micheál Troy",,25-29,01:03:34
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,44,"Sam Green, Matt Zubrinich",,40-44,01:03:37
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,45,"Chris Nolan, Anthony Nolan",,30-34,01:03:44
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,46,"Sam Steven, Jared Wiseman",,40-44,01:03:47
Season 8,2025 Sydney,HD_SYDNEY25_OVERALL,HYROX DOUBLES - Overall,HYROX DOUBLES,M,47,"Brendan Dunn, Bradley Wood",,30-34,01:03:49
